"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"The previous system shutdown at 4:38:27 PM on ?7/?14/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","2147","EventLog",,"System","2016","1376","ASCENDI-HTMOH1J",,"7/14/2025 7:48:23 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The server {B91D5831-B1BD-4608-8198-D72E155020F7} did not register with DCOM within the required timeout.","10010","0","0","2","0","0","-9187343239835811840","2090","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","880","4504","ASCENDI-HTMOH1J","S-1-5-18","7/14/2025 11:00:32 AM","ee21169b-f47c-0001-6f67-21ee7cf4db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Update Orchestrator Service service terminated with the following error: 
%%2149884192","7023","0","49152","2","0","0","-9187343239835811840","2082","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","896","4964","ASCENDI-HTMOH1J",,"7/14/2025 10:57:39 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The system firmware returned an error Unspecified error when attempting to update a Secure Boot variable. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1795","0",,"2","0","0","-9223372036854775808","2081","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","3112","4212","ASCENDI-HTMOH1J","S-1-5-18","7/14/2025 10:57:34 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Update Orchestrator Service service terminated with the following error: 
%%2149884192","7023","0","49152","2","0","0","-9187343239835811840","2080","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","896","1032","ASCENDI-HTMOH1J",,"7/14/2025 10:57:32 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Config Read Failed

Config:	18
Error:	More data is available.","2042","0",,"2","0","0","144115188075855872","2050","Microsoft-Windows-Windows Firewall With Advanced Security","d1bc9aff-2abf-4d71-9146-ecb2a986eb85","System","2860","2500","ASCENDI-HTMOH1J","S-1-5-19","7/14/2025 10:36:00 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.","10010","0","0","2","0","0","-9187343239835811840","1964","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","836","13368","ASCENDI-HTMOH1J","S-1-5-21-1649049209-2824995486-182282566-1000","7/14/2025 10:45:11 AM","4a38fceb-f472-0000-222e-3e4a72f4db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Installation Failure: Windows failed to install the following update with error 0x80073D02: 9N3RK8ZV2ZR8-Microsoft.WidgetsPlatformRuntime.","20","1",,"2","1","13","-9223372036854775768","1832","Microsoft-Windows-WindowsUpdateClient","945a8954-c147-4acd-923f-40c45405a658","System","10028","9556","ASCENDI-HTMOH1J","S-1-5-18","7/14/2025 9:29:55 AM","4a38fceb-f472-0000-0ec8-3a4a72f4db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Installation","Windows Update Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Secure Boot update failed to update a Secure Boot variable with error The system cannot find the file specified.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1796","0",,"2","0","0","-9223372036854775808","1823","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","3628","3212","ASCENDI-HTMOH1J","S-1-5-18","7/14/2025 9:24:51 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Secure Boot update failed to update a Secure Boot variable with error The system cannot find the file specified.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1796","0",,"2","0","0","-9223372036854775808","1822","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","3628","3212","ASCENDI-HTMOH1J","S-1-5-18","7/14/2025 9:24:51 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The computer has rebooted from a bugcheck.  The bugcheck was: 0x0000009f (0x0000000000000003, 0xffff808d78924080, 0xfffff800165819f0, 0xffff808d7a2d1010). A dump was saved in: C:\WINDOWS\MEMORY.DMP. Report Id: 95109ec3-c818-4c4f-a49a-12044ad309bb.","1001","1",,"2","0","0","-9223372036854775808","1818","Microsoft-Windows-WER-SystemErrorReporting","abce23e7-de45-4366-8631-84fa6c525952","System","916","920","ASCENDI-HTMOH1J","S-1-5-18","7/14/2025 9:20:55 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Dump file generation succeded.","162","0","4","2","0","0","36028797018963968","1761","volmgr",,"System","4","348","ASCENDI-HTMOH1J",,"7/14/2025 9:19:35 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info","None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 12:30:22 PM on ?7/?13/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","1753","EventLog",,"System","1904","1980","ASCENDI-HTMOH1J",,"7/14/2025 9:19:44 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 4:52:26 PM on ?7/?9/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","1660","EventLog",,"System","1704","2060","ASCENDI-HTMOH1J",,"7/13/2025 12:30:21 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.2_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout.","10010","0","0","2","0","0","-9187343239835811840","1635","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","828","15368","ASCENDI-HTMOH1J","S-1-5-21-1649049209-2824995486-182282566-1000","7/9/2025 3:03:44 PM","89924770-f08d-0001-0aa5-99898df0db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"DCOM got error ""1053"" attempting to start the service WaaSMedicSvc with arguments ""Unavailable"" in order to run the server:
{72566E27-1ABB-4EB3-B4F0-EB431CB1CB32}","10005","0","0","2","0","0","-9187343239835811840","1629","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","348","5908","ASCENDI-HTMOH1J","S-1-5-18","7/9/2025 2:34:27 PM","89924770-f08d-0000-2a1b-9b898df0db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The WaaSMedicSvc service failed to start due to the following error: 
The service did not respond to the start or control request in a timely fashion.","7000","0","49152","2","0","0","-9187343239835811840","1628","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","892","9016","ASCENDI-HTMOH1J",,"7/9/2025 2:34:27 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A timeout was reached (30000 milliseconds) while waiting for the WaaSMedicSvc service to connect.","7009","0","49152","2","0","0","-9187343239835811840","1627","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","892","9016","ASCENDI-HTMOH1J",,"7/9/2025 2:34:27 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Secure Boot update failed to update a Secure Boot variable with error The system cannot find the file specified.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1796","0",,"2","0","0","-9223372036854775808","1484","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","2476","2648","ASCENDI-HTMOH1J","S-1-5-18","7/9/2025 10:24:50 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"DCOM got error ""1115"" attempting to start the service wuauserv with arguments ""Unavailable"" in order to run the server:
{E60687F7-01A1-40AA-86AC-DB1CBF673334}","10005","0","0","2","0","0","-9187343239835811840","1422","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","516","6920","ASCENDI-HTMOH1J","S-1-5-18","7/9/2025 10:16:45 AM","71fc46ca-f086-0001-17eb-017286f0db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"DCOM got error ""1115"" attempting to start the service wuauserv with arguments ""Unavailable"" in order to run the server:
{E60687F7-01A1-40AA-86AC-DB1CBF673334}","10005","0","0","2","0","0","-9187343239835811840","1421","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","516","6920","ASCENDI-HTMOH1J","S-1-5-18","7/9/2025 10:16:45 AM","71fc46ca-f086-0001-fdea-017286f0db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"DCOM got error ""1115"" attempting to start the service wuauserv with arguments ""Unavailable"" in order to run the server:
{E60687F7-01A1-40AA-86AC-DB1CBF673334}","10005","0","0","2","0","0","-9187343239835811840","1420","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","516","6920","ASCENDI-HTMOH1J","S-1-5-19","7/9/2025 10:16:43 AM","71fc46ca-f086-0001-bdea-017286f0db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"DCOM got error ""1115"" attempting to start the service wuauserv with arguments ""Unavailable"" in order to run the server:
{E60687F7-01A1-40AA-86AC-DB1CBF673334}","10005","0","0","2","0","0","-9187343239835811840","1419","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","516","6920","ASCENDI-HTMOH1J","S-1-5-19","7/9/2025 10:16:43 AM","71fc46ca-f086-0001-baea-017286f0db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"DCOM got error ""1115"" attempting to start the service wuauserv with arguments ""Unavailable"" in order to run the server:
{E60687F7-01A1-40AA-86AC-DB1CBF673334}","10005","0","0","2","0","0","-9187343239835811840","1418","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","516","6920","ASCENDI-HTMOH1J","S-1-5-18","7/9/2025 10:16:42 AM","71fc46ca-f086-0001-9cea-017286f0db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"DCOM got error ""1115"" attempting to start the service wuauserv with arguments ""Unavailable"" in order to run the server:
{E60687F7-01A1-40AA-86AC-DB1CBF673334}","10005","0","0","2","0","0","-9187343239835811840","1417","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","516","6920","ASCENDI-HTMOH1J","S-1-5-18","7/9/2025 10:16:42 AM","71fc46ca-f086-0000-af27-027286f0db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"DCOM got error ""1115"" attempting to start the service wuauserv with arguments ""Unavailable"" in order to run the server:
{E60687F7-01A1-40AA-86AC-DB1CBF673334}","10005","0","0","2","0","0","-9187343239835811840","1416","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","516","6920","ASCENDI-HTMOH1J","S-1-5-18","7/9/2025 10:16:42 AM","71fc46ca-f086-0000-9027-027286f0db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
